species,collection,item,asset,measure,value
Myotis rufoniger,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,NaN
Myotis rufoniger,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,NaN
Myotis rufoniger,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,NaN
Myotis rufoniger,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,NaN
Myotis rufopictus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,NaN
Myotis rufopictus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,NaN
Myotis rufopictus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,NaN
Myotis rufopictus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,NaN
Myotis rufopictus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,NaN
Myotis schaubi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,26.539013157894743
Myotis schaubi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,25.2
Myotis schaubi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,54.98
Myotis schaubi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,13.06
Myotis schaubi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,5.788626867094496
Myotis scotti,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,NaN
Myotis scotti,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,NaN
Myotis scotti,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,NaN
Myotis scotti,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,NaN
Myotis scotti,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,NaN
Myotis secundus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,52.85799999999999
Myotis secundus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,64.19
Myotis secundus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,72.06
Myotis secundus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,25.63
Myotis secundus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,21.292551984203303
Myotis septentrionalis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,31.06376811594203
Myotis septentrionalis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,26.985
Myotis septentrionalis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,63.98
Myotis septentrionalis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,15.47
Myotis septentrionalis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,10.663591594658056
Myotis sibiricus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,NaN
Myotis sibiricus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,NaN
Myotis sibiricus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,NaN
Myotis sibiricus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,NaN
Myotis sibiricus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,NaN
Myotis siligorensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,73.470243902439
Myotis siligorensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,75.99
Myotis siligorensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,91.47
Myotis siligorensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,30.79
Myotis siligorensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,11.950879385111149
Myotis simus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,58.63249999999999
Myotis simus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,58.709999999999994
Myotis simus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,63.66
Myotis simus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,53.45
Myotis simus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,4.34997605357393
Myotis soror,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,NaN
Myotis soror,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,NaN
Myotis soror,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,NaN
Myotis soror,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,NaN
Myotis soror,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,NaN
Myotis stalkeri,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,33.63234042553192
Myotis stalkeri,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,32.34
Myotis stalkeri,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,49.81
Myotis stalkeri,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,23.02
Myotis stalkeri,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,7.296264444091432
Myotis tricolor,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,52.160583941605864
Myotis tricolor,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,52.81
Myotis tricolor,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,84.81
Myotis tricolor,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,25.1
Myotis tricolor,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,13.726446605775685
Myotis velifer,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,58.00222222222222
Myotis velifer,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,60.24
Myotis velifer,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,72.84
Myotis velifer,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,45.14
Myotis velifer,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,9.30006824945088
Myotis vivesi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,61.82605130784696
Myotis vivesi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,65.485
Myotis vivesi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,96.24
Myotis vivesi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,13.02
Myotis vivesi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,22.037515925221395
Myotis volans,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,50.41259259259258
Myotis volans,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,51.6
Myotis volans,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,71.54
Myotis volans,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,27.82
Myotis volans,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,11.952572170101355
Myotis weberi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,72.95
Myotis weberi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,72.95
Myotis weberi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,72.95
Myotis weberi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,72.95
Myotis weberi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,NaN
Myotis welwitschii,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,61.18983932670229
Myotis welwitschii,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,58.4
Myotis welwitschii,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,91.21
Myotis welwitschii,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,32.31
Myotis welwitschii,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,11.235117399965594
Myotis yanbarensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,38.76377358490565
Myotis yanbarensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,34.04
Myotis yanbarensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,81.17
Myotis yanbarensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,14.78
Myotis yanbarensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,18.858547258921643
Myotis yumanensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,83.22124384236457
Myotis yumanensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,88.725
Myotis yumanensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,97.19
Myotis yumanensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,18.67
Myotis yumanensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,15.216373046334894
Mystacina robusta,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,85.09614457831327
Mystacina robusta,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,87.48
Mystacina robusta,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,93.32
Mystacina robusta,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,61.14
Mystacina robusta,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,6.369476723792925
Mystacina tuberculata,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,51.605000000000004
Mystacina tuberculata,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,51.605000000000004
Mystacina tuberculata,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,64.98
Mystacina tuberculata,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,38.23
Mystacina tuberculata,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,18.91510639674015
Myzopoda aurita,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,82.202
Myzopoda aurita,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,82.58500000000001
Myzopoda aurita,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,86.65
Myzopoda aurita,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,77.68
Myzopoda aurita,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,3.0454293621753865
Myzopoda schliemanni,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,66.9835051546392
Myzopoda schliemanni,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,65.85
Myzopoda schliemanni,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,90.49
Myzopoda schliemanni,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,52.76
Myzopoda schliemanni,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,7.360756307557264
Nanonycteris veldkampii,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,63.32038461538461
Nanonycteris veldkampii,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,65.825
Nanonycteris veldkampii,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,82.88
Nanonycteris veldkampii,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,45.33
Nanonycteris veldkampii,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,10.290254994224094
Natalus espiritosantensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,NaN
Natalus espiritosantensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,NaN
Natalus espiritosantensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,NaN
Natalus espiritosantensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,NaN
Natalus espiritosantensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,NaN
Natalus jamaicensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,52.93086956521741
Natalus jamaicensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,53.84
Natalus jamaicensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,63.72
Natalus jamaicensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,40.49
Natalus jamaicensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,6.125370425194696
Natalus major,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,NaN
Natalus major,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,NaN
Natalus major,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,NaN
Natalus major,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,NaN
Natalus major,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,NaN
Natalus mexicanus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,45.79917293233084
Natalus mexicanus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,41.5
Natalus mexicanus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,82.44
Natalus mexicanus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,16.0
Natalus mexicanus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,15.098473786261094
Natalus primus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,37.364285714285714
Natalus primus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,36.58
Natalus primus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,45.34
Natalus primus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,32.7
Natalus primus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,4.327789494044494
Natalus stramineus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,88.7475
Natalus stramineus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,89.66499999999999
Natalus stramineus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,90.47
Natalus stramineus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,82.79
Natalus stramineus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,2.608112344206057
Natalus tumidirostris,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,88.80762500000006
Natalus tumidirostris,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,90.685
Natalus tumidirostris,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,97.1
Natalus tumidirostris,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,43.1
Natalus tumidirostris,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,6.511070935044236
Neonycteris pusilla,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,30.240914454277277
Neonycteris pusilla,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,28.67
Neonycteris pusilla,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,67.62
Neonycteris pusilla,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,17.73
Neonycteris pusilla,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,7.445791316770634
Neopteryx frosti,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,79.1212307692308
Neopteryx frosti,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,81.14
Neopteryx frosti,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,93.66
Neopteryx frosti,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,47.83
Neopteryx frosti,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,11.355624915060309
Neoromicia brunnea,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,NaN
Neoromicia brunnea,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,NaN
Neoromicia brunnea,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,NaN
Neoromicia brunnea,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,NaN
Neoromicia brunnea,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,NaN
Neoromicia capensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,37.905
Neoromicia capensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,37.905
Neoromicia capensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,47.07
Neoromicia capensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,28.74
Neoromicia capensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,12.961267299149416
Neoromicia flavescens,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,41.04961034813167
Neoromicia flavescens,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,41.18
Neoromicia flavescens,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,95.99
Neoromicia flavescens,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,6.89
Neoromicia flavescens,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,21.20476713649763
Neoromicia guineensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,NaN
Neoromicia guineensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,NaN
Neoromicia guineensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,NaN
Neoromicia guineensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,NaN
Neoromicia guineensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,NaN
Neoromicia helios,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,NaN
Neoromicia helios,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,NaN
Neoromicia helios,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,NaN
Neoromicia helios,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,NaN
Neoromicia helios,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,NaN
Neoromicia isabella,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,60.440378787878785
Neoromicia isabella,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,62.150000000000006
Neoromicia isabella,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,95.63
Neoromicia isabella,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,22.53
Neoromicia isabella,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,22.55990557493717
Neoromicia malagasyensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,50.41259259259258
Neoromicia malagasyensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,51.6
Neoromicia malagasyensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,71.54
Neoromicia malagasyensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,27.82
Neoromicia malagasyensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,11.952572170101355
Neoromicia matroka,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,71.32
Neoromicia matroka,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,71.32
Neoromicia matroka,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,71.32
Neoromicia matroka,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,71.32
Neoromicia matroka,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,NaN
Neoromicia melckorum,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,42.675003946329866
Neoromicia melckorum,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,43.065
Neoromicia melckorum,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,60.57
Neoromicia melckorum,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,12.39
Neoromicia melckorum,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,7.040474727324001
Neoromicia nana,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,NaN
Neoromicia nana,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,NaN
Neoromicia nana,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,NaN
Neoromicia nana,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,NaN
Neoromicia nana,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,NaN
Neoromicia rendalli,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,NaN
Neoromicia rendalli,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,NaN
Neoromicia rendalli,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,NaN
Neoromicia rendalli,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,NaN
Neoromicia rendalli,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,NaN
Neoromicia robertsi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,NaN
Neoromicia robertsi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,NaN
Neoromicia robertsi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,NaN
Neoromicia robertsi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,NaN
Neoromicia robertsi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,NaN
Neoromicia roseveari,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,NaN
Neoromicia roseveari,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,NaN
Neoromicia roseveari,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,NaN
Neoromicia roseveari,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,NaN
Neoromicia roseveari,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,NaN
Neoromicia somalica,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,43.05481766820744
Neoromicia somalica,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,43.98
Neoromicia somalica,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,64.4
Neoromicia somalica,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,4.2
Neoromicia somalica,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,9.194726431335946
Neoromicia tenuipinnis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,NaN
Neoromicia tenuipinnis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,NaN
Neoromicia tenuipinnis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,NaN
Neoromicia tenuipinnis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,NaN
Neoromicia tenuipinnis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,NaN
Nesonycteris fardoulisi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,49.5925
Nesonycteris fardoulisi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,51.635000000000005
Nesonycteris fardoulisi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,53.89
Nesonycteris fardoulisi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,41.21
Nesonycteris fardoulisi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,5.764849665573826
Nesonycteris woodfordi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,52.160583941605864
Nesonycteris woodfordi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,52.81
Nesonycteris woodfordi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,84.81
Nesonycteris woodfordi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,25.1
Nesonycteris woodfordi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,13.726446605775685
Noctilio albiventris,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,88.08936893203888
Noctilio albiventris,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,88.9
Noctilio albiventris,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,96.29
Noctilio albiventris,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,56.78
Noctilio albiventris,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,5.761583410522205
Notopteris macdonaldii,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,NaN
Notopteris macdonaldii,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,NaN
Notopteris macdonaldii,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,NaN
Notopteris macdonaldii,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,NaN
Notopteris macdonaldii,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,NaN
Notopteris neocaledonicus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,47.97686832740216
Notopteris neocaledonicus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,49.565
Notopteris neocaledonicus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,75.22
Notopteris neocaledonicus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,15.23
Notopteris neocaledonicus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,12.1644952293895
Nyctalus aviator,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,NaN
Nyctalus aviator,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,NaN
Nyctalus aviator,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,NaN
Nyctalus aviator,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,NaN
Nyctalus aviator,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,NaN
Nyctalus azoreum,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,NaN
Nyctalus azoreum,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,NaN
Nyctalus azoreum,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,NaN
Nyctalus azoreum,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,NaN
